2567	youthful	We ate a lot of yummy things.
2569	youthful	Her trail was unique and scary, requiring her to cross several creeks and rivers.
2570	mature	The girls were preparing for the surprise party and trying to decide if the trunk was large enough to fit everything.
2575	youthful	However, his honey wanted to ride the ferris wheel.
2576	youthful	A group of white and gold fireworks explode together.
2579	youthful	There were some bikes parked outside.
2581	youthful	There were sights of a white wheel.
2582	youthful	There were a all male Elvis Presley contest at the end of the boardwalk.
2583	youthful	It ends at a beach.
2586	mature	Champagne is ready for the party.
2589	mature	One member gave a speech to all the people present.
2590	mature	The rides where perfect for smaller children.
2591	youthful	IT IS ALSO A PEOPLE
2593	mature	I love to go to the beach.
2595	youthful	It kept getting harder.
2598	youthful	A car had a sign on the outside in memory of someone.
2599	youthful	Her little boy felt unloved until she let him open a gift and he was amazed.
2600	mature	Many people received awards throughout the night.
2602	mature	They're saving for a great sound system and dream of the day when the have tons of fans.
2605	mature	Geez, there are a lot of graves here!
2609	youthful	this is sombody dressed in a costume
2610	mature	Porsche is one of my favorite brand of car.
2611	youthful	Our favorites were the red and green.
2613	youthful	There was also a maze in the park.
2616	youthful	IT IS A PLANT
2617	mature	There were times we acted goofy.
2620	youthful	We took a tour of the city squre.
2621	mature	Shaping and molding cake is a delicate process.
2624	mature	The parade was to commemorate the fallen soldier.
2627	mature	The greenhouse has plants hanging for decorations.
2629	youthful	IT IS A CHIRMAS TREE
2631	mature	The rocket flew like a charm.
2632	mature	The kids at my dorm decided to throw a Halloween party.
2635	mature	She tidyed up the rec area
2636	youthful	The party started with this tub filled beer.
2645	mature	People started lining the streets to get ready for the parade.
2647	youthful	We looked at each other profusely and thanked God for each other.
2649	youthful	By the time the trip was over, she could recite many different types of turtles.
2650	mature	They had a lot of drinks and laughed all night.
2655	mature	he actually wasn't that bad.
2656	youthful	We also got to see a woman dressed as a sea monster.
2658	mature	Our trip to Disneyland: Tiblisi started off with several rounds of Vodka we brought from home.
2662	youthful	This is a poster for a trip to protests.
2667	youthful	The Halloween parade had many kids dressed up.
2671	youthful	some need changing tired on the way
2673	youthful	Darla and Terri hadn't seen eachother in years.
2676	mature	They all professed their loyalty and fealty.
2678	youthful	The cousins were enjoyed throughout the day.
2686	mature	At the bakery on the corner she purchased a small heart-shaped cake for her husband.
2690	mature	Then with a laugh she picked that day to teach us kickboxing.
2692	youthful	And the parents looked on, enjoying their happy smiles.
2695	youthful	IT IS A SOLIDERS
2696	mature	Josh has a sad life to take this picture.
2699	youthful	The portrait had hand gestures.
2703	youthful	The waterfall was the amazing highlight of the hike.
2704	mature	They and their friends are enjoying wine there.
2706	youthful	She received a lot of birthday gifts.
2707	youthful	The fun run was a huge success.
2709	youthful	IT IS A JOKER
2710	youthful	On the stage, there was a giant flag.
2711	mature	What kind of stained glass is that, Maude?
2712	youthful	She presented the powerpoint with finesse.
2714	youthful	Mom and dad were having so much fun showing us the farm.
2715	mature	We spent a lot of time in the sun on our trip
2716	youthful	An old playground stands still in the snow of winter each day.
2718	youthful	The female and male dance along the ice
2719	youthful	Our special outing definitely required alot of snacks.
2722	youthful	Graduations arrival gave us one last opportunity to stand together strong as a class.
2723	mature	Nancy and Gail had taken many trips together, but this was their first to England.
2724	mature	Public or private airplanes come in all sizes and color.
2727	mature	The ticket seller loaded the cash box so she could make change for the fans who bought tickets when they arrived.
2729	youthful	Around the corner we saw large spaceships hanging from the ceiling.
2730	youthful	Some had extreme views on their politics.
2735	mature	Children played on the floor while the adults waited impatiently.
2737	mature	The distant, looming hills and the huge, fluffly clouds were like two herds of giant, passive beasts and we grabbed ourselves a boat to get a closer look.
2739	youthful	There was a big sinister building in the town.
2743	mature	I keep an eagle eye out for my kids favorite toys, like my son's truck, which he left behind one year, the year he spent the first night crying.
2746	youthful	On the top of a flower sat a red butterfly.
2750	mature	The man stood in front of the brick wall.
2751	mature	Tonight the coach is giving a press conference.
2752	mature	The person went into the really cute bakery.
2754	youthful	They took a group picture at the end.
2755	mature	There's even a lindberg boat!
2756	mature	There was a lot of drinking at the party.
2757	youthful	She also began to change the general office setting, moving the supplies to a new area.
2758	mature	Everyone's sadness was noticeable.
2763	mature	The singer was incredible.
2771	youthful	He stayed the night at my place, where I learned more about him.
2772	youthful	also there were stuff onate with pumpkins in display
2774	mature	The baby kicks the ball on the field.
2776	mature	The band continued to play until it was time to introduce the teams.
2779	mature	The sun went down over the city.
2783	youthful	Their clothes matched their cars.
2785	youthful	Feeling the wind come off of the water helps my mood.
2786	mature	Some of the students were driving nice cars for the homecoming parade
2787	mature	I'm glad Mark got the grill going.
2788	youthful	He had memories of playing hopscotch in the yard of the school.
2789	mature	The Pagoda looks amazing at night,doesn't it?
2792	mature	Cruising back to our real life, but still enjoying the beautiful night!
2794	youthful	Lisa was the Jock of the group.
2799	youthful	A lot of fish was caught that day.
2801	youthful	It seemed like we had read a million menus for hours and hours!
2803	mature	Well, duh, it's a funeral.
2804	youthful	We had a very organized camera.
2805	youthful	But once his daddy calmed him down, he enjoyed himself.
2806	mature	Mr Jones mingled and answered questions when he was done speaking.
2808	youthful	We also played some games while we talked.
2809	youthful	THE TAKE GROUP PHOTO
2811	youthful	this is a bedroom
2813	mature	There is this inn close by, with amazing food.
2818	youthful	The people kept the streets clean.
2819	youthful	At the river we had a beautiful view of the city.
2821	youthful	As we arrived there stood a stark fire hose box and a fire hydrant.
2822	youthful	We wished it was outside with the yellow roses.
2823	youthful	They all looked their best at the military meeting.
2824	youthful	It came time to leave in search of a more invigorating lifestyle.
2826	mature	There were foods from others, including finger sandwiches, set next to the cake on the table.
2827	mature	Then a few of the rockets were launched.
2828	youthful	I came across this girl standing outside of her house.
2829	mature	and she received a gift card
2830	youthful	The table in the hall had alot of seats.
2832	mature	The plants looked like they were riding the waves at the beach.
2834	mature	There were hardly any people on the beach at all.
2836	youthful	Some graves were broken and need to be fixed.
2840	youthful	But it was stuck under the rear of the semi.
2843	mature	Many spectators watched the teams play.
2844	youthful	We went to explore some style paintings.
2851	mature	People were having a great time at the party and laughed a lot.
2853	youthful	3 people had a hat party.
2855	mature	Cousin Jack has it figured out:cartoons!
2856	youthful	The stadium had a new sign.
2858	mature	It's chaotic but really fun.
2863	mature	The officers patroled the fair to be sure everything went right.
2866	mature	The power came back on in the community.
2867	youthful	They prepared all kinds of food.
2868	mature	Christmas is great time to see lit trees in the park.
2869	youthful	She decided to go on a retreat with family.
2880	mature	Mr. James was a civilian who worked for the military and received an award for his work.
2881	mature	The firework show started slowly.
2886	mature	The long plunge of the mountain side looked daunting.
2887	mature	Start by adding squeezed lemon.
2890	youthful	In this shot from Russ, the light in the sky signifies the group's energy.
2891	mature	With the trees and mountains nearby, there are all kinds of adventures to be had.
2892	youthful	His wings flexed as they drifted him higher over the mountains.
2894	youthful	We earned a lot about the history.
2895	youthful	After the presentation there is always a quick test
2896	mature	In any case, there are five images, like boring cartoons, and no other type of storyline to tell.
2903	youthful	The race was so close to finally ending.
2905	youthful	The woman is excited to get her ring.
2906	youthful	They had silly people masks.
2909	youthful	People stand on a hill to see something more clearly.
2910	youthful	i visited the convention of the pc gaming
2911	mature	This mother and father enjoyed spending to.e in the park with their children.
2912	youthful	A great play stymied the other team.
2913	mature	We parked the car at a picturesque spot overlooking the lake.
2914	mature	Look, the bridge is opening!
2915	youthful	When they were waiting to pay, instead of getting his wallet, his grandpa was sleeping!
2918	youthful	The marching band waited to get on the field.
2921	mature	In the city they hold comic con for kids every year.
2922	youthful	IT IS A LIGHT
2923	mature	He landed on an empty dock.
2925	mature	A woman in a striped shirt was snoring.
2926	youthful	All we need are the finishing touches and the murals are complete.
2928	youthful	A storm came in quickly.
2931	youthful	There were even one balloons stuck in the trees.
2937	mature	Water moves into lakes.
2938	mature	She looks so happy smiling at the baby.
2941	mature	There are paths that lead to deeper structures.
2944	mature	Get her out of here, would 'ya Roy.
2949	mature	My favorite appeared to come from Egypt.
2951	youthful	The kids had a Halloween party.
2954	mature	This is a picture of the graduate and the proud family.
2955	youthful	The walls of the building were drab.
2960	mature	At around midnight the worst of the storm hit.
2961	mature	Ms Mary instructed her class on what to do.
2962	youthful	This week, we wandered and got lost.
2963	youthful	There were some textures that were an inspiration.
2965	youthful	The guests had a good time having a night out with their homies.
2967	mature	Let's get a complimentary cocktail and people-watch.
2968	mature	My sister Cheryl listened to Uncle Bernie.
2972	mature	Tonight, I stopped and picked up some produce, to make my date a home-cooked meal.
2973	youthful	The ball sails to the park.
2974	youthful	In the poor neighborhood the police helped traffic.
2975	mature	You mean she's too busy posing for pictures!
2976	youthful	They couldn't tell which as their eyes were closed and their lips were focused on each other.
2978	youthful	Jen drinks a bit too much
2979	youthful	I had to focus on the last leg of the race.
2986	mature	An interested on looker wants everyone to know this is his land.
2991	mature	The first of many backyard get togethers to kick off the season
2992	mature	This is a fairly typical list of what goes into chocolates.
2993	youthful	Over a box of pizza I was finally able to convince her.
2994	mature	Lots of people joined in a windsurfing race
3005	mature	Weddings cost a lot of money for such a short ceremony.
3011	mature	He was not into his line very long before he realized the girl was his cousin.
3013	youthful	Talks between the groom's best of friends and family seemed to endow the bride with great admiration and respect, looking upon the two with joy, excitement, with tinges of innocent jealousy.
3015	mature	So was the groom's brother.
3019	mature	The passenger boat passes through and continues on to the next stop.
3021	youthful	IT I S A BLUE LIGHTS
3026	mature	The good looking male warmed up in practice
3028	youthful	The family of dolls gathered around.
3029	youthful	At night the males biked together through the streets.
3030	mature	They are now off to put out another  blaze.
3031	youthful	This is a picture I will frame from the car show in California.
3032	mature	She's all waxed up and ready for a spin.
3038	mature	I love to go see the fireworks on July 4th.
3039	mature	If you are adventerous, it is fun to go on a hunt for some cool rocks.
3040	youthful	We went on a family trip.
3041	mature	Yet, somehow everyone fit in, in their costumes and time flew.
3043	mature	Others would say that beautiful sunsets are a form of art.
3045	mature	We have started the long hike through the trails and I am so happy to smell the fresh air,
3054	mature	The dish looked so professional after layering all the ingredients, she decided to take a photo.
3057	mature	The musicians shared their love of music with the locals.
3059	mature	What a wonderful day it was, so many smiling faces & so much hope.
3061	mature	The wooden boxes turned out well.
3064	mature	The tables were also set with a purple theme.
3067	youthful	the beach was away a reminder of what she had been
3069	mature	Come on Carl, let's get to that concert.
3075	youthful	A woman tourist takes a photo in front of a pink tree.
3076	youthful	They built sandcastles on the beach.
3079	youthful	Time always passes fast when you have fun
3080	youthful	men smiling into camra
3082	youthful	The city looks beautiful covered in snow.
3083	mature	It is graduation day for new recruits.
3085	youthful	We caught fish to eat.
3086	youthful	The seagull begged for food.
3087	youthful	It is ok because its his birthday and I got him a card.
3089	youthful	The judges were ready for the jokesters.
3090	youthful	There was a bike race today.
3091	youthful	There was so much to see and do.
3094	mature	Later, when the student went home, the instructor made some fixes.
3096	youthful	We saw a loud yellow jet overhead.
3097	mature	THE YOUNGER GENERATION HAS ISSUES THAT NEED TO BE RESOLVED WITH LOVE NOT HATE
3101	mature	I don't need no stinkin' glasses!
3104	mature	I stayed in a friend's huge mansion that was bigger than some palaces.
3105	youthful	The cherry blossoms are amazing.
3106	mature	This was my favorite, yum!
3109	mature	Harriet and Hannah were all smiles at the party.
3112	mature	Mom bought a shirt and Dad snapped another photo.
3113	youthful	There was one that looked like Santa was flying to some location.
3114	mature	We were on a tour that was specifically devoted to castles in the region.
3115	youthful	The presentation was entertaining.
3117	youthful	Dinner time in the Swanson house.
3118	mature	There were activists walking in the street parade.
3120	mature	I watched a snowball fight go on in the street.
3121	mature	Who once stood here looking through these bars and windows?
3122	youthful	The tire was torn.
3124	mature	The main event was a visiting ska singer.
3127	mature	A body in motion can be poetic, but this one on a cycle is considered fast and furious and mesmerizing to look at.
3129	youthful	We took a trip up a short hill and down the road a few miles.
3130	youthful	He was ready to blow out his candles.
3132	youthful	The organization for the event had begun months and months ago.
3136	youthful	The bird looks for bugs on the beach.
3140	youthful	The shelves were empty from any inventory.
3142	mature	AOR ANNUAL VACATION  THIS YEAR IS A WEEK LONG AND WE WILL HAVE A FUN TIME.
3144	youthful	No matter how cold it was, and it was cold, there were things that had to be done.
3145	mature	In this city, it could be either one.
3146	youthful	The girl is running down the street.
3147	mature	We found a great place to buy used/old wood for our crafts.
3152	youthful	There was a lot of people.
3153	mature	There is a bouncy house seems like a lot of fun.
3156	mature	Jock rock is mostly guys badly playing and singing team anthems.
3158	mature	The first thing to do is to melt the butter on a plate.
3160	mature	From the airplane, we got an exciting overall glimpse of the location where we were vacationing.
3164	youthful	They tried to get out and ride different things while they were on their trip.
3171	mature	Seen a friend and had to get a selfie with them.
3178	mature	As we traveled we noticed many trees shading the sidewalk.
3179	mature	I admired oil paintings of people paddling canoes.
3180	mature	I love the music going on today.
3181	youthful	Somethings I've photographed are entirely undescribeable.
3185	mature	The smartly dressed lady and gentleman prepared to enter the museum.
3187	mature	There was a moose display in the store that looked live.
3188	youthful	She ate the local food.
3192	mature	Elliot, who lost his eye to Mary last thanksgiving, had to be tied down to prevent him from extracting his revenge on her.
3193	youthful	Sometimes, in the city, they'll see a wall that has been written on with scripts.
3195	mature	The two people sitting by the wall seemed very loving.
3196	mature	It doesn't look too cold from here.
3197	mature	Joe and Mary pushed their way in and took a photo as a couple to post on Instagram.
3199	mature	Interesting tunnel to go through.
3201	youthful	I started a photography of fungi project last week.
3207	mature	Went back to our beautiful hotel.
3210	youthful	It seemed as if time stood still as we were having fun.
3211	mature	I watched TV on the comfy sofa.
3216	youthful	A lot of people met afterwards.
3218	youthful	Everyone had a lot of fun.
3219	mature	This dessert is better than chocolate cake!
3220	mature	The man in the tshirt is hoping he has done it right.
3222	mature	They put them in the box for her.
3223	mature	The fourth of July roles around every year.
3225	youthful	The house was constructed very nicely as you can see from the picture.
3226	youthful	It was cold on our walk this morning.
3228	youthful	Everyone enjoyed the time outdoors playing games and having free food.
3230	youthful	They played the set they practice for a period of time.
3231	youthful	After finishing his work he headed out to do his errands.
3234	youthful	They held press confrences by their cars.
3238	mature	This wall is just cool looking!
3239	mature	I was interested in how well the gardens were, parks and cemetaries were maintained.
3240	youthful	The couple laid casually between the beautiful field.
3241	youthful	The lead and the main singers lastly walked up on stage and the people are penitently waiting for the concert to start.
3243	youthful	The houses docked for fishing boats.
3245	youthful	this is a man running
3247	youthful	The minute it started they loved it.
3248	mature	The stop over in Alexandria was just long enough to take a quick tour.
3252	youthful	Events and foods were openly enjoyed.
3254	youthful	We finally stopped to rest as a family.
3255	mature	The area seemed smoggier and the streets seemed more crowded with buildings and people than I remembered.
3262	mature	A tremendous amount of money had to be counted and accounted for.
3263	mature	On the way to the lecture hall i lay down in the grass on my side and looked at the clock tower.
3265	mature	Finally everyone started stuffing their faces.
3266	mature	I enjoyed seeing the buildings, outside and inside of them, especially this pyramid-shaped one, because the whole experience was so cool and so different from what I see every day at home.
3267	youthful	After that, he wanders off to ride the swings.
3268	youthful	People in trucks drive in the parade and throw candy out.
3275	youthful	We had fun eating and drinking.
3278	youthful	The crafts class teaches art.
3288	mature	But people love fresh fish for it's health benefits.
3289	mature	Women are often the victims of violence.
3291	mature	I am always sad when these fun evenings are over and we have to pay the bill.
3294	mature	The only thing I didn't like were the shoes as it was a little gross wearing shoes that had been worn by hundreds of others.
3297	mature	It had a sleek futuristic design.
3298	youthful	Over all it was the perfect snow day.
3300	mature	Her school was the second stop on the bus line.
3304	youthful	One Saturday, we decided to go shopping at a specific store.
3305	youthful	Two children sit next to each other.
3306	youthful	The food was so delicious.
3309	youthful	We stopped to buy some nuts.
3313	youthful	It was a crazy, drunk night.
3315	mature	This guy seems to be the only one whose happy with the whole situaiton.
3316	youthful	We finally made it back to our hotel.
3317	mature	After spending time partying, we spent some time relaxing while hanging out on the patio.
3328	youthful	They even learned how to fish.
3331	mature	They played a lot of games at the party.
3332	youthful	There was a promotional event at 888.
3334	youthful	Weather is be going to the gym to relax.
3335	mature	The band members were happy to be at the parade.
3339	youthful	Every year we get to celebrate our towns pride with a parade.
3342	youthful	I shook the head of my department's hand.
3345	mature	Today,any of the remaining buildings are gone and replaced by modern structures.
3348	mature	We have to come up with various stuff to preoccupy their minds until the fireworks start.
3350	youthful	It was a rainy, dreary day, so everyone had an umbrella.
3351	mature	Next came a regiment of men with brightly colored flowers
3357	mature	Somebody wrote the word snow in the snow?
3359	youthful	There is also a skeleton hiding in the bushes.
3363	mature	The kids put time and thought into their costumes, there's a Batman, Spiderman looks cool sitting on the bench.
3369	youthful	Mom and dad sat on the other side of me.
3371	mature	The soul miles go down the road past the propane tank.
3373	youthful	We loved this building.
3374	youthful	Many hours went by
3375	mature	There are no images
3378	youthful	From a vantage point on a bridge, you could see the river was moving rapidly.
3380	youthful	Joan was very surprised by the party.
3382	youthful	It was the first snow of the year.
3383	youthful	Finally started my shop job.
3384	youthful	The sparklers were lit a lot and brightened the sky immensely.
3386	mature	The times were sad for the mother.
3388	youthful	Boats in the harbor.
3390	youthful	The city has many things to see.
3394	youthful	In the end, the recipients posed together for the event picture.
3395	youthful	This weekend was fun and I wish I could have stayed.
3397	mature	The driver side is the worse of all, lucky driver is still alive with minor injuries.
3398	mature	A man was sitting in a recliner in the water without a worry in his head about if the chair would stay put.
3399	youthful	Two guys juggles bowling pins.
3400	mature	He went to see the ducks in the pond.
3401	youthful	We enjoyed a walk in this wonderful view.
3403	mature	The flower beds look perfect.
3407	youthful	They were intricate and beautiful.
3408	mature	Screw the mess, I'm going out to eat.
3409	youthful	We enjoyed the time we spent together opening gifts.
3411	youthful	As the other contestant spread the people cheers as the leader gains ahead.
3412	youthful	That looks dodgy. It's dodgy.
3416	youthful	IT IS A IMAGE
3417	youthful	We spent a lot on vacation.
3422	youthful	Participants who successfully completed the program received awards for their hard work.
3423	youthful	All the cousins love hanging out at Easter.
3427	mature	Of course, no visit to the fair would be complete without trying all the fried foods and frozen drinks.
3434	youthful	The bride and groom move over to cut the cake.
3436	youthful	Jan tipped over the chair.
3438	mature	I went to local fair
3439	youthful	Christmas lights brighten the night sky.
3441	mature	I ventured on down the street and found a store with fresh flowers.
3443	youthful	A day out to fun fair going on  roller coaster
3444	youthful	Lots of fans bought shirts from the tournament.
3445	mature	Let the Easter fun begin.
3447	youthful	After the confrence they had dinner.
3448	youthful	People pay good money for this well cared for grain.
3453	youthful	Guests with humor and light.
3454	mature	The class met outside the scool building.
3456	youthful	The producer did his best to make it seem like an actual restaurant.
3457	youthful	We started by visiting the cathedral.
3459	mature	I'm on my way to my schools' play.
3460	mature	As evening descended, they looked towards the city skyline and realized full night would be upon them soon.
3461	mature	The seaguls love the beach next to the old pier.
3462	mature	The same evening a girl in the restaurant stuck out her long, yellow tongue.
3463	mature	Simmer the scallions and crab in the soup stock.
3468	youthful	The party was beginning to start and people were arriving in droves in costume!
3472	mature	There were more pictures of unusual things when we saw an intense dude with a glass of milk.
3473	mature	Our city spent a fortune on fireworks last year, so we couldn't wait to see what the display would be like this year.
3474	mature	This one shows soldiers, looking quite regal.
3479	youthful	The weather called for snow all week.
3483	mature	While the drummers kept everyone marching to the same beat
3484	mature	The guards all look serious
3487	youthful	The invitations are something I will save forever.
3488	youthful	A demonstration was taking place, and many people were expected to participate.
3489	youthful	My son and I decided to visit an old abandoned prison.
3490	youthful	Later, we listed to some live singing at night.
3491	youthful	This box is blank.
3493	youthful	Grandma pointed the seagulls out while she walked along the shore with the kids.
3494	youthful	Most of the roads were covered in snow.
3495	mature	The boys were hard at work.
3498	youthful	Each of them eating and enjoying this exotic cuisine broke the ice.
3502	youthful	The girl had a fun time at her birthday party.
3506	youthful	Finally I ran into this cute street dog.
3510	mature	It was a very good time and I am so taken by visiting this dam.
3512	youthful	Our special friends witnessed for our wedding.
3513	mature	Man, check out her scorecard!
3518	youthful	My favorite set was all the art that was made out of stylish trash.
3523	mature	When I leave for school it is dark.
3524	youthful	Some students are writing words on the walls for their murals.
3525	youthful	You could win prizes if you visited the booths
3528	mature	The parade wasn't very long but it was still a nice display of community
3535	mature	I was pleased with the turnout.
3536	mature	The baby played by himself quietly.
3537	mature	A few friends at the party stopped for pictures together.
3539	youthful	There were lots of pop culture references dotted around.
3549	mature	Where all the soldiers who fought so hard for independence are buried.
3551	youthful	We met a lot of people.
3556	mature	lets kill the children for meat.
3558	mature	The woman pinned the boutonniere to the man's jacket.
3563	mature	The guitar was loud.
3567	youthful	IT IS A SYSTEM
3568	mature	If you look close you can see the snow on the street in the picture.
3569	youthful	The cooks gathered around the tables to make amazing jumbo.
3570	mature	She posed on the court so I could take some pictures.
3573	youthful	Once it finished, the regal building stood tall and proud in town.
3574	mature	The accident happened in the early hours, before the usual rush hour.
3575	mature	He soon discovered that the fruit of the plants provided food for the birds.
3576	mature	In the one window we spotted a highly unusual stand of feet.
3580	youthful	Texas has a lot of war memorials.
3584	youthful	He was one of the top students proudly recognized at the ceremony
3585	youthful	We read about Adams memorial landmark.
3586	mature	My best friend Sally isn't going to walk this year, but she brought her pom-pons to cheer us on!
3587	youthful	People in this time clearly lived differently than we do in modern times, but they managed to get by in their own way.
3590	youthful	She was responsible for having sorted the female-delivered mail.
3591	youthful	Once the team left the ground it was time to play.
3593	mature	However, the women athletes started the race.
3595	youthful	The carnies brought a carousel for kids to ride.
3596	youthful	A house stands ready for christmas.
3597	youthful	All employees can get their information from the doctors
3599	mature	The young man is so interested in what o s on his laptop screen.
3602	mature	Vegas is so much fun, especially if you are winning.
3603	youthful	The police followed behind the runners to make sure that they were safe.
3605	mature	The children slowly settled down into their positions.
3606	youthful	The grandparents are reading a birthday card.
3608	mature	Many were in the house drinking beer.
3613	youthful	I got him a golf membership.
3614	mature	Everyone was looking for good stuff at the market for a lot of offers
3615	mature	Tadaa, the slice pepper goes into the guacamole.
3617	mature	The exterior of the building was somber.
3620	mature	Families come to the park to enjoy the music.
3623	mature	The electric shorted and went out.
3625	youthful	Took a quick peek out the window.
3628	mature	Deeper, within the park, close to the monument, surrounded by trees and velevety, well-maintained grass, we could hear the birds singing.
3629	youthful	The baby was crying so they stayed low and hidden inside the house.
3630	mature	They had a great time and lots of laughs that evening.
3631	mature	before the end of the day we took a fun picture with the sign.
3633	youthful	My mom has the invitations saved, and said she's keeping them forever.
3636	mature	A visit to a chocolate factory is fun.
3637	mature	The dancers performance of the Christmas dance was fantastic.
3643	mature	Sally hosted the party, funny name for a guy.
3647	mature	Sometimes travelers were on the voyage to arrange a meeting with an intended spouse they were shortly due to be married to.
3648	youthful	There are lots of zombies.
3651	mature	With ten miles left the last runner pounded pavement.
3652	youthful	A day at the beach with the family was the perfect opportunity to see them.
3654	youthful	Overall, though, Harold felt that  the scene of the wedding was beautiful and scerene.
3657	mature	The handbags were all hung orderly.
3658	youthful	They found the talk on the TVs distracting.
3661	mature	We met this girl who was fun and had a nice smile.
3665	mature	The DJ played the first song for me at the Halloween party.
3666	youthful	Everyone dressed up as fruit.
3667	youthful	The racers lined up.
3669	youthful	Sports themed books decorate the shelf.
3672	mature	There was music at the park yesterday.
3673	mature	Two sheep huddled together to keep warm.
3675	mature	All shapes and sizes of dogs compete in the dog show.
3676	youthful	No smiles were faked when eating his food.
3677	youthful	Army troops ran a training drill.
3678	mature	The couple, a man and woman, are being filmed walking by a reservoir.
3679	youthful	Father takes a proud pose next to the home.
3680	mature	They were very happy when the helicopter arrived
3682	mature	Cara finally switched to soda, but only after getting a bit drunk.
3685	mature	People injured in the race were helped by firemen.
3686	youthful	The grandpa is ready for ice.
3687	youthful	The handmade Christmas decoration vendors had particularly pretty displays.
3688	youthful	I had a traditional meal on the floor with my friends.
3689	mature	For this event everyone kept pace.
3690	mature	It looks like that baby is ready for a nap.
3691	youthful	There were shinny silver trees near by the stadium.
3694	mature	Well, THAT sure isn't him!
3695	youthful	Two theatre actors getting ready for a big show.
3698	mature	I finished my seitan soup, which looked hearty and delicious.
3699	youthful	I was happy to see the cat.
3700	youthful	She drives by to see if they are at the waterfall their favorite spot behind their house.
3702	youthful	We were stellar, and we saluted the group of veterans after our performance.
3703	youthful	Everyone was at the wedding, preparing for the main event and chattering excitedly about the long-awaited day.
3704	youthful	We bundled up and stood in the crowd to see the parade.
3705	youthful	We got to watch a running tournament on our outing.
3706	mature	We ride on all the scariest rides including the ferris wheel that is topped with American flags.
3708	youthful	All of the businessmen submitted ideas for the conference.
3710	mature	We were able to watch the cheerleading routine from our seats.
3713	mature	It is fun to explore with the child his skills in painting.
3714	youthful	After prepping them, it was time to put it all together.
3715	youthful	They had all come to celebrate this great engagement.
3718	mature	She even cleaned the computer screen.
3719	mature	And, for the life of me, I cannot figure out what materials they used to make the American flag at the exit.
3721	youthful	IT IS A FOOD
3724	youthful	The wedding venue was outdoor.
3725	mature	The weirdest piece was a multicolored model ship.
3726	mature	Then we happened upon tiny, adorable, ceramic pots and I was determined to buy one of them.
3728	mature	We finished off the reception with families singing karaoke.
3730	youthful	The graduates one by one left the stage proud and accomplished
3733	youthful	when deciding to partake in the marathon, its a matter of your level and experience with running.
3738	mature	He has to take precautions and wear protective gear.
3739	mature	There was a detailed van painted to perfection.
3741	mature	She looked at the sign, but wasn't sure what it said, so she was careful when touching it.
3743	youthful	THE TAKE GROUP PHOTO
3744	mature	IT took quite some time and it was taking a tool on us.
3745	mature	Hundreds of people tour this temple each day.
3746	mature	The young man graduated from seminary.
3750	youthful	Our trip to morocco was beautiful.
3754	youthful	They want to travel the world, and took many types of pictures.
3755	youthful	She could wait to open her presents and loved the stuff she got.
3756	mature	The people in attendance were very nice to her.
3763	mature	The trees that were removed gave space for the men to plant new saplings.
3764	youthful	I got a picture with the George Clooney cut out, and while I was taking pictures, my mom won at craps, and got a lot of money raised!
3765	mature	The graphic is of a box, that encompasses a x, so it can be univesally understood.
3766	mature	The marching band plays their favorite fight song.
3768	youthful	The trip was worth it for the view.
3770	youthful	The food that was served at the reception was set up nicely.
3774	mature	It pays to be careful in the wild kingdom.
3777	mature	Graduation day was finally here and we all couldn't wait for the ceremony to begin.
3779	mature	I took the grandkids out to the Air Force Base to look at all the planes.
3780	youthful	The fireworks are a marvel to behold.
3782	youthful	Some older men can be seen getting out of the car and walking up the steps.
3783	youthful	There was a screen set up by the statue.
3785	mature	Grandma gave me an old person gift.
3786	mature	Thank goodness for our reflective gear.
3787	mature	Karen went to Jill's house but she was feeling a little ignored.
3788	mature	The married couple spend the rest of the day getting ready to move.
3790	youthful	The outside is wonderful but the ground seems interesting.
3795	mature	There is a romantic surprised prepared for someone.
3796	youthful	There were also several inches of snow covering the street.
3797	youthful	There are hot dogs and hamburgers on the grill.
3800	mature	Ach, they caught him sleeping!
3801	youthful	The transformer played to the crowd.
3802	mature	The is a lot of produce locally grown in the farmers market.
3803	mature	I like that pyramid one.
3805	youthful	We had to take a class picture.
3809	youthful	At the end of the night, we stopped by the Disney store.
3811	mature	He had been practicing running for years, with five and ten mile runs everyday.
3813	mature	There are many different ways to live in the woods.
3817	mature	Later she modeled a bright red formal with a more joyful style.
3819	mature	Being in a different country, we decided to go to their place of worship on Sunday.
3820	mature	Wedding love is happening down on the beach.
3825	youthful	The walk home took an hour.
3829	mature	His dad is introducing him to Reverend Julie.
3834	mature	It's turtle time now and then homeward bound.
3835	youthful	this photo is no longer available
3836	youthful	The bikers race each other as they climb up the steep and dangerous hill.
3840	mature	The the referees were all on the top of their "game" as well.
3841	youthful	Many people had bright and colorful costumes on.
3842	youthful	He noticed the male statue.
3848	youthful	We ate some chinese food last night.
3849	mature	Even with tge police presence they are still out there protesting.
3850	mature	Snowtreking can be a journey of accomplishments.
3853	mature	It was graduation day a West Point!
3854	mature	We set pumpkins on our doorstep, which lets people going by know we are participants in the festival.
3855	mature	Reminds me of someplace I saw when I was in the service.
3858	youthful	Not rain, just racists. Time to go either way.
3859	youthful	this is a coupe getting married
3860	youthful	Now it was time for the grand opening.
3862	youthful	They believed her to be shy, but I saw her as lethal.
